 10.467322  -0.645249  -0.653780     0                 GRP-DC-P-UNPERTURBED+ISO 
 11.373459  -1.717802  -1.724936     2                 GRP-DC-P-UNPERTURBED+ISO 
 11.845506  -2.168520  -2.171874     3                 GRP-DC-P-UNPERTURBED+ISO 
 12.828424  -2.920958  -2.915382     5                 GRP-DC-P-UNPERTURBED+ISO 
 13.864265  -3.500423  -3.489140     7                 GRP-DC-P-UNPERTURBED+ISO 
 14.402467  -3.733809  -3.722259     8                 GRP-DC-P-UNPERTURBED+ISO 
 15.520295  -4.102822  -4.096387    10                 GRP-DC-P-UNPERTURBED+ISO 
 16.100269  -4.243830  -4.241517    11                 GRP-DC-P-UNPERTURBED+ISO 
 17.303207  -4.451085  -4.454371    13                 GRP-DC-P-UNPERTURBED+ISO 
 17.926517  -4.521765  -4.525035    14                 GRP-DC-P-UNPERTURBED+ISO 
 18.564619  -4.573187  -4.574926    15                 GRP-DC-P-UNPERTURBED+ISO 
 19.217688  -4.607207  -4.607026    16                 GRP-DC-P-UNPERTURBED+ISO 
 19.885893  -4.625545  -4.624115    17                 GRP-DC-P-UNPERTURBED+ISO 
 21.268417  -4.621429  -4.620678    19                 GRP-DC-P-UNPERTURBED+ISO 
 21.983082  -4.601824  -4.602052    20                 GRP-DC-P-UNPERTURBED+ISO 
 22.713577  -4.572243  -4.572936    21                 GRP-DC-P-UNPERTURBED+ISO 
 25.797361  -4.376314  -4.369287    25                 GRP-DC-P-UNPERTURBED+ISO 
 30.029146  -4.023180  -4.003657    30                 GRP-DC-P-UNPERTURBED+ISO 
 30.927513  -3.944915  -3.924766    31                 GRP-DC-P-UNPERTURBED+ISO 
 34.700119  -3.621417  -3.603822    35                 GRP-DC-P-UNPERTURBED+ISO 
 35.688923  -3.539509  -3.523171    36                 GRP-DC-P-UNPERTURBED+ISO 
 36.696335  -3.457644  -3.442688    37                 GRP-DC-P-UNPERTURBED+ISO 
 37.722530  -3.376031  -3.362535    38                 GRP-DC-P-UNPERTURBED+ISO 
 15.150995  -3.996278  -3.987493    41                 GRP-DC-P-UNPERTURBED+ISO 
 15.901314  -4.198848  -4.195124    43                 GRP-DC-P-UNPERTURBED+ISO 
 17.379265  -4.460907  -4.464301    45                 GRP-DC-P-UNPERTURBED+ISO 
 26.215710  -4.343969  -4.335247    48                 GRP-DC-P-UNPERTURBED+ISO 
 23.321285  -4.541546  -4.541903    54                 GRP-DC-P-UNPERTURBED+ISO 
 26.823530  -4.295486  -4.284346    55                 GRP-DC-P-UNPERTURBED+ISO 
 17.775002  -4.506570  -4.510015    58                 GRP-DC-P-UNPERTURBED+ISO 
 16.667908  -4.354559  -4.355721    59                 GRP-DC-P-UNPERTURBED+ISO 
  9.276057   1.317697   1.323991    62                 GRP-DC-P-UNPERTURBED+ISO 
  9.859699   0.263536   0.260860    63                 GRP-DC-P-UNPERTURBED+ISO 
 10.467322  -0.645249  -0.653780    64                 GRP-DC-P-UNPERTURBED+ISO 
  8.491726   3.087303   3.092927    67                 GRP-DC-P-UNPERTURBED+ISO 
  8.575617   2.875462   2.883194    68                 GRP-DC-P-UNPERTURBED+ISO 
  8.660059   2.668119   2.677257    69                 GRP-DC-P-UNPERTURBED+ISO 
  8.745054   2.465243   2.475125    70                 GRP-DC-P-UNPERTURBED+ISO 
  8.916708   2.072315   2.082342    72                 GRP-DC-P-UNPERTURBED+ISO 
  9.090593   1.696159   1.704870    74                 GRP-DC-P-UNPERTURBED+ISO 
  9.178377   1.514191   1.521853    75                 GRP-DC-P-UNPERTURBED+ISO 
  9.266725   1.336204   1.342636    76                 GRP-DC-P-UNPERTURBED+ISO 
  9.355637   1.162128   1.167209    77                 GRP-DC-P-UNPERTURBED+ISO 
  9.445116   0.991898   0.995552    78                 GRP-DC-P-UNPERTURBED+ISO 
  9.535165   0.825444   0.827632    79                 GRP-DC-P-UNPERTURBED+ISO 
  9.625783   0.662553   0.663419    80                 GRP-DC-P-UNPERTURBED+ISO 
  9.716974   0.503460   0.502895    81                 GRP-DC-P-UNPERTURBED+ISO 
  9.808740   0.347956   0.346008    82                 GRP-DC-P-UNPERTURBED+ISO 
 10.087498  -0.097648  -0.103183    85                 GRP-DC-P-UNPERTURBED+ISO 
 10.181578  -0.239416  -0.245914    86                 GRP-DC-P-UNPERTURBED+ISO 
 10.707023  -0.958870  -0.968091    91                 GRP-DC-P-UNPERTURBED+ISO 
 10.950356  -1.254233  -1.263312    92                 GRP-DC-P-UNPERTURBED+ISO 
 11.197347  -1.532163  -1.540326    93                 GRP-DC-P-UNPERTURBED+ISO 
 11.448024  -1.793420  -1.800043    94                 GRP-DC-P-UNPERTURBED+ISO 
 11.702415  -2.038734  -2.043349    95                 GRP-DC-P-UNPERTURBED+ISO 
 11.960547  -2.268806  -2.271109    96                 GRP-DC-P-UNPERTURBED+ISO 
 12.222448  -2.484275  -2.484142    97                 GRP-DC-P-UNPERTURBED+ISO 
 12.488145  -2.685841  -2.683226    98                 GRP-DC-P-UNPERTURBED+ISO 
 13.031034  -3.049599  -3.042456   100                 GRP-DC-P-UNPERTURBED+ISO 
 13.589432  -3.364656  -3.354271   102                 GRP-DC-P-UNPERTURBED+ISO 
 14.163559  -3.635242  -3.623563   104                 GRP-DC-P-UNPERTURBED+ISO 
 14.456589  -3.755081  -3.743619   105                 GRP-DC-P-UNPERTURBED+ISO 
 15.359872  -4.058248  -4.050739   108                 GRP-DC-P-UNPERTURBED+ISO 
 16.300018  -4.285666  -4.284695   111                 GRP-DC-P-UNPERTURBED+ISO 
 16.947628  -4.400368  -4.402739   113                 GRP-DC-P-UNPERTURBED+ISO 
 17.277767  -4.447721  -4.450970   114                 GRP-DC-P-UNPERTURBED+ISO 
 17.612165  -4.488856  -4.492375   115                 GRP-DC-P-UNPERTURBED+ISO 
 18.641195  -4.578092  -4.579600   118                 GRP-DC-P-UNPERTURBED+ISO 
 18.992907  -4.597434  -4.597878   119                 GRP-DC-P-UNPERTURBED+ISO 
 19.349014  -4.612040  -4.611531   120                 GRP-DC-P-UNPERTURBED+ISO 
 21.196455  -4.622819  -4.621968   125                 GRP-DC-P-UNPERTURBED+ISO 
 21.967161  -4.602368  -4.602575   127                 GRP-DC-P-UNPERTURBED+ISO 
 22.359423  -4.587673  -4.588243   128                 GRP-DC-P-UNPERTURBED+ISO 
 22.756327  -4.570252  -4.570940   129                 GRP-DC-P-UNPERTURBED+ISO 
 23.975163  -4.503399  -4.502606   132                 GRP-DC-P-UNPERTURBED+ISO 
 24.390907  -4.476802  -4.474903   133                 GRP-DC-P-UNPERTURBED+ISO 
 25.666924  -4.386201  -4.379700   136                 GRP-DC-P-UNPERTURBED+ISO 
 26.541859  -4.318153  -4.308120   138                 GRP-DC-P-UNPERTURBED+ISO 
 27.436455  -4.245158  -4.231745   140                 GRP-DC-P-UNPERTURBED+ISO 
 27.891193  -4.207089  -4.192151   141                 GRP-DC-P-UNPERTURBED+ISO 
 28.350929  -4.168104  -4.151809   142                 GRP-DC-P-UNPERTURBED+ISO 
 29.285500  -4.087750  -4.069313   144                 GRP-DC-P-UNPERTURBED+ISO 
 29.760391  -4.046555  -4.027363   145                 GRP-DC-P-UNPERTURBED+ISO 
 31.711290  -3.876737  -3.856566   149                 GRP-DC-P-UNPERTURBED+ISO 
 32.717926  -3.789708  -3.770055   151                 GRP-DC-P-UNPERTURBED+ISO 
 33.745640  -3.701848  -3.683142   153                 GRP-DC-P-UNPERTURBED+ISO 
 34.267467  -3.657721  -3.639606   154                 GRP-DC-P-UNPERTURBED+ISO 
 34.794651  -3.613520  -3.596044   155                 GRP-DC-P-UNPERTURBED+ISO 
 35.865181  -3.525065  -3.508965   157                 GRP-DC-P-UNPERTURBED+ISO 
 36.408585  -3.480855  -3.465499   158                 GRP-DC-P-UNPERTURBED+ISO 
 36.957451  -3.436705  -3.422114   159                 GRP-DC-P-UNPERTURBED+ISO 
 37.511803  -3.392640  -3.378841   160                 GRP-DC-P-UNPERTURBED+ISO 
 39.208065  -3.261208  -3.249909   163                 GRP-DC-P-UNPERTURBED+ISO 
 18.851696  -4.590281  -4.591149   169           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 19.046041  -4.599920  -4.600211   170           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 19.836782  -4.624704  -4.623330   174           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.240231  -4.629420  -4.627798   176           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.649111  -4.629445  -4.627971   178           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 21.272701  -4.621344  -4.620600   181           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 21.695326  -4.610932  -4.610794   183           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 21.908720  -4.604325  -4.604465   184           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 22.123510  -4.596829  -4.597203   185           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 22.339699  -4.588474  -4.589029   186           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 22.557293  -4.579291  -4.579957   187           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.228951  -4.629354  -4.627732   194           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.296694  -4.629697  -4.628077   197           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.387253  -4.629954  -4.628344   201           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.409935  -4.629983  -4.628379   202           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.455349  -4.629999  -4.628409   204           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.523598  -4.629917  -4.628361   207           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.546379  -4.629862  -4.628316   208           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.569180  -4.629793  -4.628259   209           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.637680  -4.629505  -4.628021   212           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.729250  -4.628931  -4.627521   216           GRP-DC-P-UNPERTURBED+ISO+SMALL 
