  6.308241   1.060481   1.059517   600                GRP-FCC-P-UNPERTURBED+ISO 
 21.098240  -4.624528  -4.623681   232           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.443989  -4.629957  -4.628969  2030                    GRP-DC-C-C44_PARABOLA 
  8.880147  -1.449497  -1.449989   367                 GRP-SC-C-UNPERTURBED+ISO 
 12.808833  -3.517098  -3.517556   881                GRP-BC8-C-UNPERTURBED+ISO 
  7.097735   1.840053   1.840677   528                 GRP-SC-C-UNPERTURBED+ISO 
 70.328667  -4.056823  -4.037388  3618 GRP-SILICENE-BUCKLED-BILAYER-AA^p-UNPERTURBED+ISO 
 33.229134  -3.745857  -3.739470   152                 GRP-DC-P-UNPERTURBED+ISO 
 20.741617  -4.627954  -4.627651  2361             GRP-DC-P-UNPERTURBED+UNI+100 
 20.443989  -4.629931  -4.628972  2078                    GRP-DC-C-C44_PARABOLA 
  5.819244   3.005245   3.015518  1580                GRP-A15-C-UNPERTURBED+ISO 
 14.199442  -4.015317  -4.014953   934                GRP-BC8-C-UNPERTURBED+ISO 
 12.504977  -4.003740  -4.004749   666                GRP-FCC-P-UNPERTURBED+ISO 
1889.284790  -3.541198  -3.545333  3190 GRP-Si6_4-HEXAMER-FACECAP-UNPERTURBED+ISO 
 16.899729  -3.974335  -3.980194  1657                GRP-A15-C-UNPERTURBED+ISO 
 20.867113  -4.627670  -4.626804   222           GRP-DC-P-UNPERTURBED+ISO+SMALL 
1863.214722  -3.393330  -3.394822  3066 GRP-Si6_2-HEXAMER-OCTAHEDRON-UNPERTURBED+ISO 
 20.443989  -4.628136  -4.628760  2183                    GRP-DC-C-C44_PARABOLA 
2937.488525  -2.142487  -2.143706  3531       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
1866.219849  -3.406494  -3.407631  3081 GRP-Si6_2-HEXAMER-OCTAHEDRON-UNPERTURBED+ISO 
 20.443989  -4.628870  -4.628843  2154                    GRP-DC-C-C44_PARABOLA 
2854.762695  -2.263119  -2.262585  3510       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
1621.095093  -3.748763  -3.748246  3258 GRP-Si7_1-HEPTAMER-BI-PYRAMID-UNPERTURBED+ISO 
 20.443989  -4.626204  -4.628535  2239                    GRP-DC-C-C44_PARABOLA 
4421.791016  -1.566653  -1.567313  2770          GRP-Si2_1-DIMER-UNPERTURBED+ISO 
 11.718590  -3.929313  -3.927730  1351                GRP-HCP-P-UNPERTURBED+ISO 
2843.922119  -2.633607  -2.633669  3436 GRP-Si4_3-D4h-TETRAMER-SQUARE-UNPERTURBED+ISO 
 20.443989  -4.629262  -4.628787  2738             GRP-DC-P-SHEAR+C12+UNRELAXED 
 20.443989  -4.630007  -4.628973  2050                    GRP-DC-C-C44_PARABOLA 
 20.138861  -4.628693  -4.627476   190           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.930458  -4.624562  -4.625222  2413             GRP-DC-P-UNPERTURBED+UNI+100 
  9.632017  -3.242851  -3.241925   653                GRP-FCC-P-UNPERTURBED+ISO 
1856.198120  -3.354499  -3.356055  3077 GRP-Si6_2-HEXAMER-OCTAHEDRON-UNPERTURBED+ISO 
 35.596565  -3.532267  -3.542198  1163           GRP-Wurtzite-P-UNPERTURBED+ISO 
  8.339491  -1.478119  -1.482578  1756             GRP-SH-P-HEX-UNPERTURBED+ISO 
 11.067792  -3.762516  -3.762918   589                GRP-FCC-P-UNPERTURBED+ISO 
 24.811432  -4.448308  -4.443457   134                 GRP-DC-P-UNPERTURBED+ISO 
  8.549797  -1.006246  -1.006922   436                 GRP-SC-C-UNPERTURBED+ISO 
 14.486187  -4.313477  -4.316256  1726             GRP-SH-P-HEX-UNPERTURBED+ISO 
 20.443989  -4.629288  -4.628890  2133                    GRP-DC-C-C44_PARABOLA 
 16.578547  -4.404527  -4.402877   970                GRP-BC8-C-UNPERTURBED+ISO 
  8.560690   1.005620   1.005040  1036                GRP-BC8-C-UNPERTURBED+ISO 
 20.811407  -4.626888  -4.626901  2381             GRP-DC-P-UNPERTURBED+UNI+100 
 25.662397  -3.825567  -3.824181  1291               GRP-ST12-P-UNPERTURBED+ISO 
 15.111368  -4.176847  -4.176223  1204               GRP-ST12-P-UNPERTURBED+ISO 
 23.989811  -3.717601  -3.716435   491                 GRP-SC-C-UNPERTURBED+ISO 
2771.286865  -2.753639  -2.756090  3538       GRP-Si4_5-TETRAMER-UNPERTURBED+ISO 
 16.425804  -3.993930  -4.000890  1561                GRP-A15-C-UNPERTURBED+ISO 
 20.443989  -4.630000  -4.628975   177           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.302359  -4.629523  -4.628565  2493             GRP-DC-P-UNPERTURBED+UNI+100 
 20.443989  -4.628539  -4.628804  1935                    GRP-DC-C-C44_PARABOLA 
 20.872984  -4.625764  -4.626093  2398             GRP-DC-P-UNPERTURBED+UNI+100 
 11.189137  -3.740498  -3.733812  1770             GRP-SH-P-HEX-UNPERTURBED+ISO 
 12.085760  -3.136327  -3.136493   954                GRP-BC8-C-UNPERTURBED+ISO 
 20.836039  -4.626459  -4.626594  2388             GRP-DC-P-UNPERTURBED+UNI+100 
1646.950317  -3.718446  -3.714800  3288 GRP-Si7_1-HEPTAMER-BI-PYRAMID-UNPERTURBED+ISO 
 21.925709  -4.148229  -4.144801  1215               GRP-ST12-P-UNPERTURBED+ISO 
 20.443989  -4.629697  -4.628942  2105                    GRP-DC-C-C44_PARABOLA 
 20.433727  -4.629997  -4.628971  2279             GRP-DC-P-UNPERTURBED+UNI+100 
 20.901722  -4.625182  -4.625672  2405             GRP-DC-P-UNPERTURBED+UNI+100 
 20.443989  -4.629198  -4.628881  2138                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.627491  -4.628684  2204                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.625701  -4.628480  1852                    GRP-DC-C-C44_PARABOLA 
 12.604790  -4.131785  -4.132666  1722             GRP-SH-P-HEX-UNPERTURBED+ISO 
 20.443989  -4.626279  -4.627999  2628             GRP-DC-P-SHEAR+C12+UNRELAXED 
 25.001799  -4.434937  -4.429720    24                 GRP-DC-P-UNPERTURBED+ISO 
 20.443989  -4.622666  -4.627034  2666             GRP-DC-P-SHEAR+C12+UNRELAXED 
 10.567546  -3.640939  -3.637810  1430                GRP-HCP-P-UNPERTURBED+ISO 
 20.955090  -4.624002  -4.624811  2420             GRP-DC-P-UNPERTURBED+UNI+100 
1644.707397  -3.725852  -3.722263  3287 GRP-Si7_1-HEPTAMER-BI-PYRAMID-UNPERTURBED+ISO 
 18.854342  -4.093747  -4.086819  1675               GRP-LIQUID-UNPERTURBED+ISO 
2748.773438  -2.779346  -2.780540  3563       GRP-Si4_5-TETRAMER-UNPERTURBED+ISO 
 26.609625  -4.312729  -4.304160    26                 GRP-DC-P-UNPERTURBED+ISO 
 20.443989  -4.629061  -4.628865  1958                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.629855  -4.628964  2089                    GRP-DC-C-C44_PARABOLA 
 25.251019  -4.403749  -4.412203  1072           GRP-Wurtzite-P-UNPERTURBED+ISO 
 20.443989  -4.626204  -4.628535  1864                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.627734  -4.628379  2606             GRP-DC-P-SHEAR+C12+UNRELAXED 
 16.559040  -4.310019  -4.311976  1266               GRP-ST12-P-UNPERTURBED+ISO 
 23.145582  -4.538014  -4.547939  1136           GRP-Wurtzite-P-UNPERTURBED+ISO 
1873.070312  -2.523159  -2.522609  3215 GRP-Si6_5-HEXAMER-HEXAGON-UNPERTURBED+ISO 
 23.465321  -3.667693  -3.672739  1812             GRP-SH-P-HEX-UNPERTURBED+ISO 
2282.184326  -3.144847  -3.148425  2998 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
 19.936995  -4.623870  -4.624622  2363             GRP-DC-P-UNPERTURBED+UNI+100 
 28.240917  -4.163801  -4.166517  1148           GRP-Wurtzite-P-UNPERTURBED+ISO 
 31.977119  -3.258408  -3.252309  1305               GRP-ST12-P-UNPERTURBED+ISO 
 34.822735  -3.596539  -3.606313  1083           GRP-Wurtzite-P-UNPERTURBED+ISO 
2327.710693  -2.985867  -2.978801  3013 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
1411.564941  -3.403876  -3.400295  3331 GRP-Si8_1-OCTAMER-BI-PYRAMID-UNPERTURBED+ISO 
 14.286070  -3.680561  -3.684305  1110           GRP-Wurtzite-P-UNPERTURBED+ISO 
 20.443989  -4.626482  -4.628566  2232                    GRP-DC-C-C44_PARABOLA 
2808.195801  -2.192059  -2.198986  3498       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
1420.833618  -3.374827  -3.374639  3336 GRP-Si8_1-OCTAMER-BI-PYRAMID-UNPERTURBED+ISO 
 20.443989  -4.626450  -4.628041  2688             GRP-DC-P-SHEAR+C12+UNRELAXED 
 13.803371  -4.128658  -4.129148   420                 GRP-SC-C-UNPERTURBED+ISO 
1919.462769  -3.438962  -3.437537  3202 GRP-Si6_4-HEXAMER-FACECAP-UNPERTURBED+ISO 
 17.416197  -3.993985  -3.990904  1457                GRP-HCP-P-UNPERTURBED+ISO 
  7.015213  -0.365149  -0.364773  1407                GRP-HCP-P-UNPERTURBED+ISO 
2925.573975  -2.172598  -2.171648  3528       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
2801.541748  -2.718438  -2.718089  3464 GRP-Si4_3-D4h-TETRAMER-SQUARE-UNPERTURBED+ISO 
  7.791036  -1.436168  -1.438199  1609                GRP-A15-C-UNPERTURBED+ISO 
 20.515831  -4.629881  -4.628932  2301             GRP-DC-P-UNPERTURBED+UNI+100 
 20.443989  -4.629984  -4.628977  2538             GRP-DC-P-SHEAR+C12+UNRELAXED 
  9.474702  -1.038929  -1.038238  1239               GRP-ST12-P-UNPERTURBED+ISO 
 23.626690  -4.008243  -4.003675  1286               GRP-ST12-P-UNPERTURBED+ISO 
 20.443989  -4.628357  -4.628783  1928                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.625560  -4.627807  2677             GRP-DC-P-SHEAR+C12+UNRELAXED 
 20.443989  -4.629595  -4.628871  2563             GRP-DC-P-SHEAR+C12+UNRELAXED 
 14.177237  -4.025428  -4.021066  1645                GRP-A15-C-UNPERTURBED+ISO 
 20.683432  -4.629245  -4.628329   214           GRP-DC-P-UNPERTURBED+ISO+SMALL 
2878.238037  -2.253718  -2.249884  3516       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
 20.396780  -4.629946  -4.628917  2269             GRP-DC-P-UNPERTURBED+UNI+100 
 35.796532  -3.515808  -3.525692  1084           GRP-Wurtzite-P-UNPERTURBED+ISO 
3169.805908  -2.543102  -2.540574  3390    GRP-Si4_2-TETRAMER-TD-UNPERTURBED+ISO 
 12.009869  -2.330746  -2.323879  1690            GRP-AMORPHOUS-UNPERTURBED+ISO 
 22.077908  -4.136488  -4.132793  1282               GRP-ST12-P-UNPERTURBED+ISO 
 21.886820  -3.613742  -3.618442   698                GRP-FCC-P-UNPERTURBED+ISO 
1864.379395  -3.533380  -3.532389  3180 GRP-Si6_4-HEXAMER-FACECAP-UNPERTURBED+ISO 
2296.371582  -2.462769  -2.458046  2860 GRP-Si5_1-PENTAMER-PENTAGON-UNPERTURBED+ISO 
 17.714754  -3.972826  -3.969556  1458                GRP-HCP-P-UNPERTURBED+ISO 
 13.326441  -4.235617  -4.239552  1779             GRP-SH-P-HEX-UNPERTURBED+ISO 
 20.037830  -4.627668  -4.626371   175           GRP-DC-P-UNPERTURBED+ISO+SMALL 
 20.443989  -4.629216  -4.628882  2137                    GRP-DC-C-C44_PARABOLA 
  6.946038   1.196155   1.197934  1841             GRP-SH-P-HEX-UNPERTURBED+ISO 
 21.701588  -4.165157  -4.162174  1281               GRP-ST12-P-UNPERTURBED+ISO 
2893.959473  -2.234758  -2.230613  3520       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
 11.797321  -3.910497  -3.910861   663                GRP-FCC-P-UNPERTURBED+ISO 
  5.560444   3.555857   3.555598   609                GRP-FCC-P-UNPERTURBED+ISO 
 12.671141  -4.019774  -4.021035   592                GRP-FCC-P-UNPERTURBED+ISO 
 20.443989  -4.628829  -4.628669  2585             GRP-DC-P-SHEAR+C12+UNRELAXED 
  5.674436   3.105601   3.104415   611                GRP-FCC-P-UNPERTURBED+ISO 
 19.885351  -4.441794  -4.442064   980                GRP-BC8-C-UNPERTURBED+ISO 
 20.556883  -4.629706  -4.628827  2312             GRP-DC-P-UNPERTURBED+UNI+100 
 20.114229  -4.616346  -4.615562  1128           GRP-Wurtzite-P-UNPERTURBED+ISO 
  6.961969   2.207721   2.207754   526                 GRP-SC-C-UNPERTURBED+ISO 
 20.443989  -4.629974  -4.628974  2034                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.626713  -4.628594  2226                    GRP-DC-C-C44_PARABOLA 
 12.733156  -3.933655  -3.931835  1638                GRP-A15-C-UNPERTURBED+ISO 
 15.669122  -4.141934  -4.141506   109                 GRP-DC-P-UNPERTURBED+ISO 
  7.658448   0.533527   0.533061   536                 GRP-SC-C-UNPERTURBED+ISO 
 20.443989  -4.628957  -4.628854  1953                    GRP-DC-C-C44_PARABOLA 
 20.643093  -4.629084  -4.628424  2335             GRP-DC-P-UNPERTURBED+UNI+100 
2234.281006  -3.153189  -3.153735  2982 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
 10.966843  -3.649123  -3.642132  1769             GRP-SH-P-HEX-UNPERTURBED+ISO 
 20.331097  -4.629697  -4.628703  2500             GRP-DC-P-UNPERTURBED+UNI+100 
 39.426918  -3.228773  -3.232043  1170           GRP-Wurtzite-P-UNPERTURBED+ISO 
 20.443989  -4.626637  -4.628586  1875                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.628248  -4.628769  1924                    GRP-DC-C-C44_PARABOLA 
2312.088379  -3.051516  -3.049299  2969 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
  9.975902  -3.229487  -3.229277  1623                GRP-A15-C-UNPERTURBED+ISO 
 30.217781  -3.992860  -3.995687  1078           GRP-Wurtzite-P-UNPERTURBED+ISO 
 25.346703  -3.477149  -3.481719  1817             GRP-SH-P-HEX-UNPERTURBED+ISO 
1850.592773  -2.637311  -2.637086  3243 GRP-Si6_5-HEXAMER-HEXAGON-UNPERTURBED+ISO 
 10.826324  -2.453070  -2.456004  1245               GRP-ST12-P-UNPERTURBED+ISO 
 11.301463  -3.845827  -3.843268  1350                GRP-HCP-P-UNPERTURBED+ISO 
 14.015632  -4.157136  -4.158064   460                 GRP-SC-C-UNPERTURBED+ISO 
 20.443989  -4.622424  -4.626970  2668             GRP-DC-P-SHEAR+C12+UNRELAXED 
  8.995404  -2.646020  -2.642310  1617                GRP-A15-C-UNPERTURBED+ISO 
2261.143311  -3.175279  -3.180512  2991 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
1441.367554  -3.255630  -3.257646  3347 GRP-Si8_1-OCTAMER-BI-PYRAMID-UNPERTURBED+ISO 
2715.127686  -2.750885  -2.748215  3553       GRP-Si4_5-TETRAMER-UNPERTURBED+ISO 
2782.695801  -2.730336  -2.731885  3573       GRP-Si4_5-TETRAMER-UNPERTURBED+ISO 
1904.333984  -3.502235  -3.503564  3196 GRP-Si6_4-HEXAMER-FACECAP-UNPERTURBED+ISO 
2312.468750  -3.050035  -3.047724  3008 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
1842.152466  -3.419087  -3.416111  3171 GRP-Si6_4-HEXAMER-FACECAP-UNPERTURBED+ISO 
 20.458357  -4.629995  -4.628978  2285             GRP-DC-P-UNPERTURBED+UNI+100 
 20.443989  -4.629919  -4.628966  2080                    GRP-DC-C-C44_PARABOLA 
 20.443989  -4.629506  -4.628849  2746             GRP-DC-P-SHEAR+C12+UNRELAXED 
 24.582533  -3.554119  -3.559762  1815             GRP-SH-P-HEX-UNPERTURBED+ISO 
 20.443989  -4.629996  -4.628979  2534             GRP-DC-P-SHEAR+C12+UNRELAXED 
 26.347853  -3.483746  -3.479685   497                 GRP-SC-C-UNPERTURBED+ISO 
151.825424  -3.878656  -3.892392  3594 GRP-SILICENE-1-LAYER-BUCKLED-UNPERTURBED+ISO 
  6.500436   3.633233   3.634185   519                 GRP-SC-C-UNPERTURBED+ISO 
1834.839233  -2.676946  -2.679238  3212 GRP-Si6_5-HEXAMER-HEXAGON-UNPERTURBED+ISO 
  7.348394   0.247469   0.248482  1847             GRP-SH-P-HEX-UNPERTURBED+ISO 
2231.309570  -3.145460  -3.145130  2981 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
2285.200684  -3.137796  -3.140906  2999 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
 21.227013  -3.673989  -3.675088  1469                GRP-HCP-P-UNPERTURBED+ISO 
 20.443989  -4.626788  -4.628603  2224                    GRP-DC-C-C44_PARABOLA 
 13.720565  -3.873066  -3.873100   935                GRP-BC8-C-UNPERTURBED+ISO 
2297.293213  -3.103837  -3.104788  3003 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
2295.054199  -3.110771  -3.112150  2968 GRP-Si5_4-PENTAMER-BIPYRAMID-UNPERTURBED+ISO 
 10.914122  -1.211649  -1.211079     1                 GRP-DC-P-UNPERTURBED+ISO 
2781.267090  -2.077046  -2.066019  3491       GRP-Si4_4-TETRAMER-UNPERTURBED+ISO 
  9.142440  -2.749886  -2.748106  1568                GRP-A15-C-UNPERTURBED+ISO 
