# 1 0.500000 1 - Gi version, reference Gi and type of logistic fucntion.
# 1 - number of chemical species in the system.
# 'Si' 28.085500
# 1 0.500000 5.000000 0.500000 1.000000
# 12 1.5000 1.7727 2.0455 2.3182 2.5909 2.8636 3.1364 3.4091 3.6818 3.9545 4.2273 4.5000
# 1 -PotentialType 
# 100 -number of structures 
# 796 -number of atoms 
#GROUP-NAME GROUP-ID STRUCTURE-ID STRUCTURE-Natom STRUCTURE-E_DFT Gi
 Si_B1 1 5 2 -8.902170e+00 -1.4142811162e-01 2.5834968032e-01 6.5803786342e-01 1.0457461472e+00 1.4689405893e+00 1.9529267841e+00 2.4488474533e+00 2.8664483799e+00 3.1311918103e+00 3.2001795618e+00 3.0533145745e+00 2.6832899080e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.2829181893e-01 -3.8568483958e-01 -2.4875253463e-01 -1.6365254231e-01 -1.4018804902e-01 -1.6199118296e-01 -2.1836778690e-01 -3.1988962399e-01 -4.7198435734e-01 -6.2488057922e-01 -6.9216676299e-01 -6.7383972173e-01 -4.7724366812e-01 -3.4472838832e-01 -3.1461814596e-01 -4.7925658649e-01 -6.9237173871e-01 -3.4079170019e-01 3.7536343459e-01 8.7452776665e-01 1.0479968653e+00 9.1673440127e-01 5.3434291328e-01 1.8842628208e-02
 Si_B1 1 5 2 -8.902170e+00 -1.4142811162e-01 2.5834968032e-01 6.5803786342e-01 1.0457461472e+00 1.4689405893e+00 1.9529267841e+00 2.4488474533e+00 2.8664483799e+00 3.1311918103e+00 3.2001795618e+00 3.0533145745e+00 2.6832899080e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.2829181893e-01 -3.8568483958e-01 -2.4875253463e-01 -1.6365254231e-01 -1.4018804902e-01 -1.6199118296e-01 -2.1836778690e-01 -3.1988962399e-01 -4.7198435734e-01 -6.2488057922e-01 -6.9216676299e-01 -6.7383972173e-01 -4.7724366812e-01 -3.4472838832e-01 -3.1461814596e-01 -4.7925658649e-01 -6.9237173871e-01 -3.4079170019e-01 3.7536343459e-01 8.7452776665e-01 1.0479968653e+00 9.1673440127e-01 5.3434291328e-01 1.8842628208e-02
 Si_B1 1 6 2 -9.043530e+00 -1.8025098158e-01 2.1062198095e-01 6.0296499858e-01 9.7594948481e-01 1.3766587289e+00 1.8416535790e+00 2.3332148563e+00 2.7615023499e+00 3.0464215370e+00 3.1405254860e+00 3.0217168257e+00 2.6821400527e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.4074021139e-01 -4.0132481301e-01 -2.6276255815e-01 -1.7336368571e-01 -1.4550280284e-01 -1.6180964681e-01 -2.0753260656e-01 -2.9185447149e-01 -4.2894174925e-01 -5.8754952532e-01 -6.8332183747e-01 -6.8564737255e-01 -4.8995329434e-01 -3.5156226350e-01 -3.0136056227e-01 -4.4074669169e-01 -6.8088917841e-01 -4.3394395200e-01 2.7891135232e-01 8.2403583730e-01 1.0471136813e+00 9.6146590416e-01 6.1433942025e-01 1.0847408948e-01
 Si_B1 1 6 2 -9.043530e+00 -1.8025098158e-01 2.1062198095e-01 6.0296499858e-01 9.7594948481e-01 1.3766587289e+00 1.8416535790e+00 2.3332148563e+00 2.7615023499e+00 3.0464215370e+00 3.1405254860e+00 3.0217168257e+00 2.6821400527e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.4074021139e-01 -4.0132481301e-01 -2.6276255815e-01 -1.7336368571e-01 -1.4550280284e-01 -1.6180964681e-01 -2.0753260656e-01 -2.9185447149e-01 -4.2894174925e-01 -5.8754952532e-01 -6.8332183747e-01 -6.8564737255e-01 -4.8995329434e-01 -3.5156226350e-01 -3.0136056227e-01 -4.4074669169e-01 -6.8088917841e-01 -4.3394395200e-01 2.7891135232e-01 8.2403583730e-01 1.0471136813e+00 9.6146590416e-01 6.1433942025e-01 1.0847408948e-01
 Si_B1 1 7 2 -9.146375e+00 -2.1735527909e-01 1.6457320914e-01 5.5057068748e-01 9.1017764254e-01 1.2880130034e+00 1.7305637719e+00 2.2126639436e+00 2.6467149227e+00 2.9473148761e+00 3.0620303840e+00 2.9665259136e+00 2.6525927186e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.5261128976e-01 -4.1672369632e-01 -2.7685424227e-01 -1.8323440837e-01 -1.5112264877e-01 -1.6258428400e-01 -1.9859772478e-01 -2.6550048331e-01 -3.8379213000e-01 -5.4059543803e-01 -6.6231649924e-01 -6.9270783986e-01 -5.0276931676e-01 -3.6009276964e-01 -2.9147274138e-01 -4.0459179310e-01 -6.5778588967e-01 -5.1646423815e-01 1.7729871229e-01 7.6576016234e-01 1.0387808706e+00 9.9999942602e-01 6.9111634776e-01 2.0109887040e-01
 Si_B1 1 7 2 -9.146375e+00 -2.1735527909e-01 1.6457320914e-01 5.5057068748e-01 9.1017764254e-01 1.2880130034e+00 1.7305637719e+00 2.2126639436e+00 2.6467149227e+00 2.9473148761e+00 3.0620303840e+00 2.9665259136e+00 2.6525927186e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.5261128976e-01 -4.1672369632e-01 -2.7685424227e-01 -1.8323440837e-01 -1.5112264877e-01 -1.6258428400e-01 -1.9859772478e-01 -2.6550048331e-01 -3.8379213000e-01 -5.4059543803e-01 -6.6231649924e-01 -6.9270783986e-01 -5.0276931676e-01 -3.6009276964e-01 -2.9147274138e-01 -4.0459179310e-01 -6.5778588967e-01 -5.1646423815e-01 1.7729871229e-01 7.6576016234e-01 1.0387808706e+00 9.9999942602e-01 6.9111634776e-01 2.0109887040e-01
 Si_B1 1 8 2 -9.214415e+00 -2.5277916496e-01 1.2005889812e-01 5.0061821822e-01 8.4838134533e-01 1.2035196176e+00 1.6206561086e+00 2.0881171631e+00 2.5225425732e+00 2.8336794592e+00 2.9636279751e+00 2.8854704426e+00 2.5908156923e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.6389873216e-01 -4.3185799281e-01 -2.9102660020e-01 -1.9327171649e-01 -1.5701208635e-01 -1.6424658616e-01 -1.9163355335e-01 -2.4136256626e-01 -3.3773239480e-01 -4.8463985661e-01 -6.2596908257e-01 -6.8974571145e-01 -5.1555087566e-01 -3.7008640911e-01 -2.8477897867e-01 -3.7139472850e-01 -6.2593269991e-01 -5.8533770165e-01 7.1583548973e-02 6.9961026567e-01 1.0226915693e+00 1.0318586728e+00 7.6383919726e-01 2.9548805961e-01
 Si_B1 1 8 2 -9.214415e+00 -2.5277916496e-01 1.2005889812e-01 5.0061821822e-01 8.4838134533e-01 1.2035196176e+00 1.6206561086e+00 2.0881171631e+00 2.5225425732e+00 2.8336794592e+00 2.9636279751e+00 2.8854704426e+00 2.5908156923e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.6389873216e-01 -4.3185799281e-01 -2.9102660020e-01 -1.9327171649e-01 -1.5701208635e-01 -1.6424658616e-01 -1.9163355335e-01 -2.4136256626e-01 -3.3773239480e-01 -4.8463985661e-01 -6.2596908257e-01 -6.8974571145e-01 -5.1555087566e-01 -3.7008640911e-01 -2.8477897867e-01 -3.7139472850e-01 -6.2593269991e-01 -5.8533770165e-01 7.1583548973e-02 6.9961026567e-01 1.0226915693e+00 1.0318586728e+00 7.6383919726e-01 2.9548805961e-01
 Si_B1 1 9 2 -9.251089e+00 -2.8654987027e-01 7.6957814788e-02 4.5287891713e-01 7.9049161846e-01 1.1237430970e+00 1.5132790324e+00 1.9612722319e+00 2.3906249053e+00 2.7068892385e+00 2.8461482721e+00 2.7783639261e+00 2.4950139564e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.7459873214e-01 -4.4670313615e-01 -3.0527883839e-01 -2.0349651135e-01 -1.6317605609e-01 -1.6681184703e-01 -1.8687917121e-01 -2.2032507210e-01 -2.9270241543e-01 -4.2195343717e-01 -5.7300858305e-01 -6.7085004689e-01 -5.2817373155e-01 -3.8131726047e-01 -2.8107778691e-01 -3.4153153136e-01 -5.8809729698e-01 -6.3814331445e-01 -3.6866029453e-02 6.2542224135e-01 9.9835595127e-01 1.0563251085e+00 8.3137662897e-01 3.8995698953e-01
 Si_B1 1 9 2 -9.251089e+00 -2.8654987027e-01 7.6957814788e-02 4.5287891713e-01 7.9049161846e-01 1.1237430970e+00 1.5132790324e+00 1.9612722319e+00 2.3906249053e+00 2.7068892385e+00 2.8461482721e+00 2.7783639261e+00 2.4950139564e+00 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -6.9314718056e-01 -5.7459873214e-01 -4.4670313615e-01 -3.0527883839e-01 -2.0349651135e-01 -1.6317605609e-01 -1.6681184703e-01 -1.8687917121e-01 -2.2032507210e-01 -2.9270241543e-01 -4.2195343717e-01 -5.7300858305e-01 -6.7085004689e-01 -5.2817373155e-01 -3.8131726047e-01 -2.8107778691e-01 -3.4153153136e-01 -5.8809729698e-01 -6.3814331445e-01 -3.6866029453e-02 6.2542224135e-01 9.9835595127e-01 1.0563251085e+00 8.3137662897e-01 3.8995698953e-01
